forest;plotID;treeID;genus;species;meanWD;predHeight18;DBH18
Kibale;UPL9;3740;Fagara;Angolensis;0.5575;14.23669098;24.5
Kibale;UPL9;3741;Teclea;Nobilis;0.745;10.87037051;15.7
Kibale;UPL9;3742;Bersama;Abyssinica;0.6175;8.522882473;11.1
Kibale;UPL9;3743;Diospyros;Abyssinica;0.6;13.43109279;22.1
Kibale;UPL9;3744;Diospyros;Abyssinica;0.6;12.58691854;19.8
Kibale;UPL9;3745;Uvariopsis;Congensis;0.5575;9.024881695;12
Kibale;UPL9;3746;Diospyros;Abyssinica;0.6;9.913354339;13.7
Kibale;UPL2;3750;Uvariopsis;Congensis;0.534;;
Kibale;UPL2;3751;Uvariopsis;Congensis;0.534;;
Kibale;UPL1;3760;Chrysophyllum ;Albidum;0.6023;;
Kibale;UPL5;3761;Bequaetiodendron;Oblanceolatum;0.5139;;
Kibale;UPL5;3762;Uvariopsis;Congensis;0.5139;;
Kibale;UPL5;3763;Chrysophyllum ;Albidum;0.6023;;
Kibale;UPL5;3764;Bequaetiodendron;Oblanceolatum;0.5139;;
Kibale;UPL5;3765;Chrysophyllum ;Albidum;0.6023;;
Kibale;UPL5;3766;Uvariopsis;Congensis;0.5139;;
Kibale;UPL11;3767;Uvariopsis;Congensis;0.5368;;
Kibale;UPL11;3768;Uvariopsis;Congensis;0.5368;;
Kibale;UPL11;3769;Uvariopsis;Congensis;0.5368;;
Kibale;UPL11;3770;Funtumia;Latifolia;0.424;;
Kibale;UPL11;3771;Uvariopsis;Congensis;0.5368;;
Kibale;UPL11;3772;Funtumia;Latifolia;0.424;;
Kibale;UPL11;3773;Uvariopsis;Congensis;0.5368;;
Kibale;UPL4;3774;Uvariopsis;Congensis;0.556;;
Kibale;UPL4;3775;Uvariopsis;Congensis;0.556;;
Kibale;UPL4;3776;Uvariopsis;Congensis;0.556;;
Kibale;UPL4;3777;Uvariopsis;Congensis;0.556;;
Kibale;UPL12;3778;Chrysophyllum ;Albidum;0.6023;;
Kibale;UPL12;3779;Diospyros;Abyssinica;0.6;;
Kibale;UPL6;3780;Celtis;Mildbraedii;0.6176;;
Kibale;UPL7;3781;Bosqueia;Phoberos;0.612;;
Kibale;UPL7;3782;Uvariopsis;Congensis;0.612;;
Kibale;UPL8;3783;Uvariopsis;Congensis;0.5775;;
Kibale;UPL8;3784;Teclea;Nobilis;0.745;;
Kibale;UPL8;3795;Pterygota;Mildbraedii;0.5395;;
Kahuzi;KBPL13;4001;Neoboutonia;Macrocalyx;0.33;18.64154378;42.68
Kahuzi;KBPL13;4002;Neoboutonia;Macrocalyx;0.33;16.63400633;33.12
Kahuzi;KBPL13;4003;Neoboutonia;Macrocalyx;0.33;9.251383499;12.42
Kahuzi;KBPL13;4004;Alangium;Chinense;0.4017;14.73909285;26.11
Kahuzi;KBPL13;4005;Neoboutonia;Macrocalyx;0.33;12.56770293;19.75
Kahuzi;KBPL13;4006;Dombeya;Goetzenii;0.5;12.3182823;19.11
Kahuzi;KBPL13;4007;Solanum;Angustispinosum;0.4119;8.1807767;10.51
Kahuzi;KBPL13;4008;Neoboutonia;Macrocalyx;0.33;10.37901012;14.65
Kahuzi;KBPL13;4009;Neoboutonia;Macrocalyx;0.33;8.904304602;11.78
Kahuzi;KBPL13;4010;Neoboutonia;Macrocalyx;0.33;10.2244757;14.33
Kahuzi;KBPL13;4011;Neoboutonia;Macrocalyx;0.33;10.37901012;14.65
Kahuzi;KBPL13;4012;Neoboutonia;Macrocalyx;0.33;13.04412785;21.02
Kahuzi;KBPL13;4013;Macaranga;Neomildbraedia;0.3818;11.79931317;17.83
Kahuzi;KBPL13;4014;Neoboutonia;Macrocalyx;0.33;11.39561683;16.88
Kahuzi;KBPL13;4015;Allophylus;Kivuensis;0.5178;9.908340427;13.69
Kahuzi;KBPL13;4016;Allophylus;Kivuensis;0.5178;7.990678445;10.19
Kahuzi;KBPL13;4017;Allophylus;Kivuensis;0.5178;15.91020681;30.25
Kahuzi;KBPL13;4018;Chassalia;Subochreata;0.4176;8.72648086;11.46
Kahuzi;KBPL13;4019;Croton;Macrostachyus;0.4793;12.0622495;18.47
Kahuzi;KBPL13;4020;Albizia;Adianthifolia;0.5075;10.9703927;15.92
Kahuzi;KBPL13;4021;Bersama;Abyssinica;0.6175;12.1911102;18.79
Kahuzi;KBPL13;4022;Allophylus;Kivuensis;0.5178;8.72648086;11.46
Kahuzi;KBPL13;4023;Alangium;Chinense;0.4017;16.40163161;32.17
Kahuzi;KBPL13;4024;Alangium;Chinense;0.4017;19.61374704;48.41
Kahuzi;KBPL13;4025;Neoboutonia;Macrocalyx;0.33;7.990678445;10.19
Kahuzi;KBPL13;4026;Allophylus;Kivuensis;0.5178;14.44612498;25.16
Kahuzi;KBPL13;4027;Allophylus;Kivuensis;0.5178;14.73909285;26.11
Kahuzi;KBPL13;4028;Macaranga;Neomildbraedia;0.3818;7.990678445;10.19
Kahuzi;KBPL13;4029;Neoboutonia;Macrocalyx;0.33;14.03864006;23.89
Kahuzi;KBPL13;4030;Neoboutonia;Macrocalyx;0.33;9.908340427;13.69
Kahuzi;KBPL13;4031;Neoboutonia;Macrocalyx;0.33;8.1807767;10.51
Kahuzi;KBPL13;4032;Neoboutonia;Macrocalyx;0.33;11.66937985;17.52
Kahuzi;KBPL13;4033;Neoboutonia;Macrocalyx;0.33;7.797259391;9.87
Kahuzi;KBPL13;4034;Neoboutonia;Macrocalyx;0.33;8.55138876;11.15
Kahuzi;KBPL13;4035;Neoboutonia;Macrocalyx;0.33;11.79931317;17.83
Kahuzi;KBPL13;4036;Albizia;Adianthifolia;0.5075;8.72648086;11.46
Kahuzi;KBPL13;4037;Neoboutonia;Macrocalyx;0.33;8.367649584;10.83
Kahuzi;KBPL13;4038;Neoboutonia;Macrocalyx;0.33;16.86200429;34.08
Kahuzi;KBPL13;4039;Neoboutonia;Macrocalyx;0.33;11.93166323;18.15
Kahuzi;KBPL13;4040;Alangium;Chinense;0.4017;18.46365003;41.72
Kahuzi;KBPL13;4041;Neoboutonia;Macrocalyx;0.33;13.04412785;21.02
Kahuzi;KBPL13;4042;Neoboutonia;Macrocalyx;0.33;19.7120883;49.04
Kahuzi;KBPL13;4043;Alangium;Chinense;0.4017;20.54047967;54.78
Kahuzi;KBPL13;4044;Alangium;Chinense;0.4017;7.797259391;9.87
Kahuzi;KBPL13;4045;Neoboutonia;Macrocalyx;0.33;7.797259391;9.87
Kahuzi;KBPL13;4046;Neoboutonia;Macrocalyx;0.33;13.9329693;23.57
Kahuzi;KBPL13;4047;Neoboutonia;Macrocalyx;0.33;11.53344077;17.2
Kahuzi;KBPL13;4048;Neoboutonia;Macrocalyx;0.33;10.5312667;14.97
Kahuzi;KBPL13;4049;Trichilia;Volkensii;0.6441;19.3583994;46.82
Kahuzi;KBPL13;4050;Trichilia;Volkensii;0.6441;19.51221643;47.77
Kahuzi;KBPL13;4051;Trichilia;Volkensii;0.6441;17.36676668;36.31
Kahuzi;KBPL13;4052;Trichilia;Volkensii;0.6441;14.93104157;26.75
Kahuzi;KBPL13;4053;Trichilia;Volkensii;0.6441;12.92632621;20.7
Kahuzi;KBPL13;4054;Alangium;Chinense;0.4017;17.00804355;34.71
Kahuzi;KBPL13;4055;Neoboutonia;Macrocalyx;0.33;8.904304602;11.78
Kahuzi;KBPL13;4056;Neoboutonia;Macrocalyx;0.33;11.53344077;17.2
Kahuzi;KBPL13;4057;Neoboutonia;Macrocalyx;0.33;7.797259391;9.87
Kahuzi;KBPL13;4058;Polyscias;Fulva;0.237;7.990678445;10.19
Kahuzi;KBPL13;4059;Macaranga;Spinosa;0.3818;9.751709238;13.38
Kahuzi;KBPL13;4060;Dombeya;Goetzenii;0.5;19.14507092;45.54
Kahuzi;KBPL13;4061;Macaranga;Neomildbraedia;0.3818;9.079246074;12.1
Kahuzi;KBPL13;4062;Neoboutonia;Macrocalyx;0.33;8.55138876;11.15
Kahuzi;KBPL13;4063;Dombeya;Goetzenii;0.5;17.153589;35.35
Kahuzi;KBPL13;4064;Dombeya;Goetzenii;0.5;15.7422392;29.62
Kahuzi;KBPL13;4065;Dombeya;Goetzenii;0.5;11.25586448;16.56
Kahuzi;KBPL13;4066;Dombeya;Goetzenii;0.5;15.39007925;28.34
Kahuzi;KBPL13;4067;Dombeya;Goetzenii;0.5;14.34519956;24.84
Kahuzi;KBPL13;4068;Macaranga;Spinosa;0.3818;9.751709238;13.38
Kahuzi;KBPL13;4069;Neoboutonia;Macrocalyx;0.33;16.93421303;34.39
Kahuzi;KBPL13;4070;Neoboutonia;Macrocalyx;0.33;10.2244757;14.33
Kahuzi;KBPL13;4071;Macaranga;Neomildbraedia;0.3818;8.72648086;11.46
Kahuzi;KBPL13;4072;Allophylus;Kivuensis;0.5178;9.587544134;13.06
Kahuzi;KBPL13;4073;Allophylus;Kivuensis;0.5178;10.06760576;14.01
Kahuzi;KBPL13;4074;Allophylus;Kivuensis;0.5178;12.0622495;18.47
Kahuzi;KBPL13;4075;Allophylus;Kivuensis;0.5178;11.25586448;16.56
Kahuzi;KBPL13;4076;Allophylus;Kivuensis;0.5178;9.587544134;13.06
Kahuzi;KBPL13;4077;Maesa;Lanceolata;0.676;19.30573181;46.5
Kahuzi;KBPL13;4078;Galiniera;Saxifraga;0.4176;9.908340427;13.69
Kahuzi;KBPL13;4079;Alangium;Chinense;0.4017;17.77346774;38.22
Kahuzi;KBPL14;4080;Alangium;Chinense;0.4017;21.72553906;64.65
Kahuzi;KBPL14;4081;Dombeya;Goetzenii;0.5;12.8070342;20.38
Kahuzi;KBPL14;4082;Dombeya;Goetzenii;0.5;10.68130106;15.29
Kahuzi;KBPL14;4083;Dombeya;Goetzenii;0.5;17.00804355;34.71
Kahuzi;KBPL14;4084;Dombeya;Goetzenii;0.5;20.58333782;55.1
Kahuzi;KBPL14;4085;Dombeya;Goetzenii;0.5;14.54590764;25.48
Kahuzi;KBPL14;4086;Allophylus;Kivuensis;0.5178;7.876242664;10
Kahuzi;KBPL14;4087;Allophylus;Kivuensis;0.5178;13.04412785;21.02
Kahuzi;KBPL14;4088;Maesa;Lanceolata;0.676;13.04412785;21.02
Kahuzi;KBPL14;4089;Alangium;Chinense;0.4017;11.79931317;17.83
Kahuzi;KBPL14;4090;Neoboutonia;Macrocalyx;0.33;19.46082392;47.45
Kahuzi;KBPL14;4091;Dombeya;Goetzenii;0.5;9.079246074;12.1
Kahuzi;KBPL14;4092;Macaranga;Neomildbraedia;0.3818;15.39007925;28.34
Kahuzi;KBPL14;4093;Albizia;Adianthifolia;0.5075;15.6555898;29.3
Kahuzi;KBPL14;4094;Alangium;Chinense;0.4017;7.797259391;9.87
Kahuzi;KBPL14;4095;Albizia;Adianthifolia;0.5075;8.72648086;11.46
Kahuzi;KBPL14;4096;Neoboutonia;Macrocalyx;0.33;7.600420189;9.55
Kahuzi;KBPL14;4097;Neoboutonia;Macrocalyx;0.33;19.30573181;46.5
Kahuzi;KBPL14;4098;Neoboutonia;Macrocalyx;0.33;8.367649584;10.83
Kahuzi;KBPL14;4099;Trichilia;Volkensii;0.6441;10.2244757;14.33
Kahuzi;KBPL14;4100;Macaranga;Spinosa;0.3818;8.904304602;11.78
Kahuzi;KBPL14;4101;Macaranga;Spinosa;0.3818;9.079246074;12.1
Kahuzi;KBPL14;4102;Dombeya;Goetzenii;0.5;15.5680234;28.98
Kahuzi;KBPL14;4103;Dombeya;Goetzenii;0.5;10.5312667;14.97
Kahuzi;KBPL14;4104;Dombeya;Goetzenii;0.5;11.93166323;18.15
Kahuzi;KBPL14;4105;Polyscias;Fulva;0.237;8.55138876;11.15
Kahuzi;KBPL14;4106;Macaranga;Spinosa;0.3818;7.797259391;9.87
Kahuzi;KBPL14;4107;Polyscias;Fulva;0.237;10.9703927;15.92
Kahuzi;KBPL14;4108;Neoboutonia;Macrocalyx;0.33;8.72648086;11.46
Kahuzi;KBPL14;4109;Alangium;Chinense;0.4017;14.34519956;24.84
Kahuzi;KBPL14;4110;Neoboutonia;Macrocalyx;0.33;12.1911102;18.79
Kahuzi;KBPL14;4111;Millettia;Dura;0.6967;24.02671472;93.31
Kahuzi;KBPL14;4112;Polyscias;Fulva;0.237;9.751709238;13.38
Kahuzi;KBPL14;4113;Alangium;Chinense;0.4017;9.420792079;12.74
Kahuzi;KBPL14;4114;Neoboutonia;Macrocalyx;0.33;7.990678445;10.19
Kahuzi;KBPL14;4115;Maesa;Lanceolata;0.676;8.55138876;11.15
Kahuzi;KBPL14;4116;Alangium;Chinense;0.4017;13.82604702;23.25
Kahuzi;KBPL14;4117;Alangium;Chinense;0.4017;19.46082392;47.45
Kahuzi;KBPL14;4118;Neoboutonia;Macrocalyx;0.33;8.55138876;11.15
Kahuzi;KBPL14;4119;Macaranga;Neomildbraedia;0.3818;10.2244757;14.33
Kahuzi;KBPL14;4120;Trichilia;Volkensii;0.6441;8.55138876;11.15
Kahuzi;KBPL14;4121;Neoboutonia;Macrocalyx;0.33;7.990678445;10.19
Kahuzi;KBPL14;4122;Albizia;Adianthifolia;0.5075;10.68130106;15.29
Kahuzi;KBPL14;4123;Alangium;Chinense;0.4017;11.53344077;17.2
Kahuzi;KBPL14;4124;Neoboutonia;Macrocalyx;0.33;8.904304602;11.78
Kahuzi;KBPL14;4125;Albizia;Adianthifolia;0.5075;10.2244757;14.33
Kahuzi;KBPL14;4126;Dombeya;Goetzenii;0.5;13.9329693;23.57
Kahuzi;KBPL14;4127;Alangium;Chinense;0.4017;10.9703927;15.92
Kahuzi;KBPL14;4128;Neoboutonia;Macrocalyx;0.33;13.71784951;22.93
Kahuzi;KBPL14;4129;Neoboutonia;Macrocalyx;0.33;10.37901012;14.65
Kahuzi;KBPL14;4130;Allophylus;Kivuensis;0.5178;9.587544134;13.06
Kahuzi;KBPL14;4131;Allophylus;Kivuensis;0.5178;10.2244757;14.33
Kahuzi;KBPL14;4132;Dombeya;Goetzenii;0.5;18.22098867;40.45
Kahuzi;KBPL14;4133;Dombeya;Goetzenii;0.5;15.11880055;27.39
Kahuzi;KBPL14;4134;Polyscias;Fulva;0.237;8.367649584;10.83
Kahuzi;KBPL14;4135;Allophylus;Kivuensis;0.5178;14.64456776;25.8
Kahuzi;KBPL14;4136;Trichilia;Volkensii;0.6441;10.06760576;14.01
Kahuzi;KBPL14;4137;Neoboutonia;Macrocalyx;0.33;10.2244757;14.33
Kahuzi;KBPL14;4138;Dombeya;Goetzenii;0.5;15.39007925;28.34
Kahuzi;KBPL14;4139;Alangium;Chinense;0.4017;19.56318921;48.09
Kahuzi;KBPL14;4140;Albizia;Adianthifolia;0.5075;9.251383499;12.42
Kahuzi;KBPL14;4141;Alangium;Chinense;0.4017;18.69800419;42.99
Kahuzi;KBPL14;4142;Albizia;Adianthifolia;0.5075;9.420792079;12.74
Kahuzi;KBPL14;4143;Neoboutonia;Macrocalyx;0.33;13.38535822;21.97
Kahuzi;KBPL14;4144;Neoboutonia;Macrocalyx;0.33;7.990678445;10.19
Kahuzi;KBPL14;4145;Dombeya;Goetzenii;0.5;15.91020681;30.25
Kahuzi;KBPL14;4146;Dombeya;Goetzenii;0.5;17.22532393;35.67
Kahuzi;KBPL14;4147;Dombeya;Goetzenii;0.5;16.24114417;31.53
Kahuzi;KBPL14;4148;Dombeya;Goetzenii;0.5;20.54047967;54.78
Kahuzi;KBPL14;4149;Dombeya;Goetzenii;0.5;11.79931317;17.83
Kahuzi;KBPL14;4150;Dombeya;Goetzenii;0.5;18.09541893;39.81
Kahuzi;KBPL14;4151;Neoboutonia;Macrocalyx;0.33;7.990678445;10.19
Kahuzi;KBPL14;4152;Alangium;Chinense;0.4017;21.69115466;64.33
Kahuzi;KBPL14;4153;Millettia;Dura;0.6967;9.079246074;12.1
Kahuzi;KBPL14;4154;Allophylus;Kivuensis;0.5178;9.251383499;12.42
Kahuzi;KBPL14;4155;Trichilia;Volkensii;0.6441;15.82798628;29.94
Kahuzi;KBPL14;4156;Albizia;Adianthifolia;0.5075;14.03864006;23.89
Kahuzi;KBPL14;4157;Neoboutonia;Macrocalyx;0.33;7.990678445;10.19
Kahuzi;KBPL14;4158;Neoboutonia;Macrocalyx;0.33;8.72648086;11.46
Kahuzi;KBPL14;4159;Neoboutonia;Macrocalyx;0.33;15.82798628;29.94
Kahuzi;KBPL14;4160;Polyscias;Fulva;0.237;8.904304602;11.78
Kahuzi;KBPL14;4161;Alangium;Chinense;0.4017;9.587544134;13.06
Kahuzi;KBPL14;4162;Unknown;Unknown;0.4436;9.587544134;13.06
Kahuzi;KBPL14;4163;Unknown;Unknown;0.4436;8.367649584;10.83
Kahuzi;KBPL14;4164;Sapium;Ellipticum;0.551;19.61374704;48.41
Kahuzi;KBPL14;4165;Trichilia;Volkensii;0.6441;15.21115309;27.71
Kahuzi;KBPL15;4166;Allophylus;Kivuensis;0.5178;9.587544134;13.06
Kahuzi;KBPL15;4167;Neoboutonia;Macrocalyx;0.33;9.751709238;13.38
Kahuzi;KBPL15;4168;Alangium;Chinense;0.4017;16.93421303;34.39
Kahuzi;KBPL15;4169;Maesa;Lanceolata;0.676;12.8070342;20.38
Kahuzi;KBPL15;4170;Neoboutonia;Macrocalyx;0.33;13.38535822;21.97
Kahuzi;KBPL15;4171;Syzygium;Guineense;0.6097;17.22532393;35.67
Kahuzi;KBPL15;4172;Lindackeria;Kivuensis;0.56;7.600420189;9.55
Kahuzi;KBPL15;4173;Neoboutonia;Macrocalyx;0.33;12.3182823;19.11
Kahuzi;KBPL15;4174;Neoboutonia;Macrocalyx;0.33;14.64456776;25.8
Kahuzi;KBPL15;4175;Neoboutonia;Macrocalyx;0.33;17.22532393;35.67
Kahuzi;KBPL15;4176;Neoboutonia;Macrocalyx;0.33;11.53344077;17.2
Kahuzi;KBPL15;4177;Millettia;Dura;0.6967;8.904304602;11.78
Kahuzi;KBPL15;4178;Neoboutonia;Macrocalyx;0.33;12.56770293;19.75
Kahuzi;KBPL15;4179;Dombeya;Goetzenii;0.5;16.63400633;33.12
Kahuzi;KBPL15;4180;Dombeya;Goetzenii;0.5;17.22532393;35.67
Kahuzi;KBPL15;4181;Neoboutonia;Macrocalyx;0.33;15.30251038;28.03
Kahuzi;KBPL15;4182;Myrianthus;Holstii;0.469;8.367649584;10.83
Kahuzi;KBPL15;4183;Neoboutonia;Macrocalyx;0.33;15.5680234;28.98
Kahuzi;KBPL15;4184;Neoboutonia;Macrocalyx;0.33;9.751709238;13.38
Kahuzi;KBPL15;4185;Ficalhoa;Laurifolia;0.57;17.22532393;35.67
Kahuzi;KBPL15;4186;Lindackeria;Kivuensis;0.56;15.7422392;29.62
Kahuzi;KBPL15;4187;Alangium;Chinense;0.4017;17.50342012;36.94
Kahuzi;KBPL15;4188;Lindackeria;Kivuensis;0.56;8.55138876;11.15
Kahuzi;KBPL15;4189;Lindackeria;Kivuensis;0.56;10.37901012;14.65
Kahuzi;KBPL15;4190;Neoboutonia;Macrocalyx;0.33;16.40163161;32.17
Kahuzi;KBPL15;4191;Albizia;Adianthifolia;0.5075;7.990678445;10.19
Kahuzi;KBPL15;4192;Trichilia;Volkensii;0.6441;12.8070342;20.38
Kahuzi;KBPL15;4193;Macaranga;Neomildbraedia;0.3818;11.11413865;16.24
Kahuzi;KBPL15;4194;Millettia;Dura;0.6967;8.367649584;10.83
Kahuzi;KBPL15;4195;Millettia;Dura;0.6967;13.71784951;22.93
Kahuzi;KBPL15;4196;Millettia;Dura;0.6967;15.02543583;27.07
Kahuzi;KBPL15;4197;Dombeya;Goetzenii;0.5;15.5680234;28.98
Kahuzi;KBPL15;4198;Dombeya;Goetzenii;0.5;14.83559999;26.43
Kahuzi;KBPL15;4199;Alangium;Chinense;0.4017;15.30251038;28.03
Kahuzi;KBPL15;4200;Alangium;Chinense;0.4017;21.26101042;60.51
Kahuzi;KBPL15;4201;Myrianthus;Holstii;0.469;8.367649584;10.83
Kahuzi;KBPL15;4202;Millettia;Dura;0.6967;16.15967443;31.21
Kahuzi;KBPL15;4203;Ficalhoa;Laurifolia;0.57;13.04412785;21.02
Kahuzi;KBPL15;4204;Alangium;Chinense;0.4017;14.24311065;24.52
Kahuzi;KBPL15;4205;Alangium;Chinense;0.4017;11.11413865;16.24
Kahuzi;KBPL15;4206;Ficalhoa;Laurifolia;0.57;16.4782159;32.48
Kahuzi;KBPL15;4207;Alangium;Chinense;0.4017;13.27537837;21.66
Kahuzi;KBPL15;4208;Millettia;Dura;0.6967;14.64456776;25.8
Kahuzi;KBPL15;4209;Xymalos;Monospora;0.4523;12.92632621;20.7
Kahuzi;KBPL15;4210;Myrianthus;Holstii;0.469;22.2716533;70.06
Kahuzi;KBPL15;4211;Strombosia;Scheffleri;0.584;7.797259391;9.87
Kahuzi;KBPL15;4212;Macaranga;Neomildbraedia;0.3818;8.904304602;11.78
Kahuzi;KBPL15;4213;Alangium;Chinense;0.4017;12.3182823;19.11
Kahuzi;KBPL15;4214;Alangium;Chinense;0.4017;14.34519956;24.84
Kahuzi;KBPL15;4215;Alangium;Chinense;0.4017;15.6555898;29.3
Kahuzi;KBPL15;4216;Neoboutonia;Macrocalyx;0.33;13.82604702;23.25
Kahuzi;KBPL15;4217;Neoboutonia;Macrocalyx;0.33;9.251383499;12.42
Kahuzi;KBPL15;4218;Macaranga;Neomildbraedia;0.3818;7.990678445;10.19
Kahuzi;KBPL15;4219;Neoboutonia;Macrocalyx;0.33;7.990678445;10.19
Kahuzi;KBPL15;4220;Macaranga;Neomildbraedia;0.3818;11.66937985;17.52
Kahuzi;KBPL15;4221;Ficalhoa;Laurifolia;0.57;19.7120883;49.04
Kahuzi;KBPL15;4222;Neoboutonia;Macrocalyx;0.33;8.1807767;10.51
Kahuzi;KBPL15;4223;Polyscias;Fulva;0.237;8.72648086;11.46
Kahuzi;KBPL15;4224;Neoboutonia;Macrocalyx;0.33;13.60835238;22.61
Kahuzi;KBPL15;4225;Neoboutonia;Macrocalyx;0.33;7.600420189;9.55
Kahuzi;KBPL15;4226;Alangium;Chinense;0.4017;11.11413865;16.24
Kahuzi;KBPL15;4227;Alangium;Chinense;0.4017;10.68130106;15.29
Kahuzi;KBPL15;4228;Alangium;Chinense;0.4017;15.39007925;28.34
Kahuzi;KBPL15;4229;Neoboutonia;Macrocalyx;0.33;13.38535822;21.97
Kahuzi;KBPL15;4230;Millettia;Dura;0.6967;20.58333782;55.1
Kahuzi;KBPL15;4231;Macaranga;Spinosa;0.3818;8.72648086;11.46
Kahuzi;KBPL15;4232;Macaranga;Spinosa;0.3818;10.06760576;14.01
Kahuzi;KBPL15;4233;Neoboutonia;Macrocalyx;0.33;8.1807767;10.51
Kahuzi;KBPL15;4234;Neoboutonia;Macrocalyx;0.33;10.06760576;14.01
Kahuzi;KBPL15;4235;Macaranga;Neomildbraedia;0.3818;8.1807767;10.51
Kahuzi;KBPL15;4236;Neoboutonia;Macrocalyx;0.33;7.600420189;9.55
Kahuzi;KBPL15;4237;Albizia;Adianthifolia;0.5075;7.797259391;9.87
Kahuzi;KBPL15;4238;Alangium;Chinense;0.4017;20.45376925;54.14
Kahuzi;KBPL15;4239;Millettia;Dura;0.6967;12.44380164;19.43
Kahuzi;KBPL15;4240;Neoboutonia;Macrocalyx;0.33;14.34519956;24.84
Kahuzi;KBPL15;4241;Alangium;Chinense;0.4017;10.9703927;15.92
Kahuzi;KBPL15;4242;Alangium;Chinense;0.4017;15.21115309;27.71
Kahuzi;KBPL15;4243;Allophylus;Kivuensis;0.5178;16.55649786;32.8
Kahuzi;KBPL15;4244;Ficalhoa;Laurifolia;0.57;10.2244757;14.33
Kahuzi;KBPL15;4245;Polyscias;Fulva;0.237;10.2244757;14.33
Kahuzi;KBPL15;4246;Pavetta;Abyssinica;0.4523;9.908340427;13.69
Kahuzi;KBPL15;4247;Strombosia;Scheffleri;0.584;9.420792079;12.74
Kahuzi;KBPL15;4248;Strombosia;Scheffleri;0.584;8.367649584;10.83
Kahuzi;KBPL16;4249;Albizia;Adianthifolia;0.5075;15.39007925;28.34
Kahuzi;KBPL16;4250;Dombeya;Goetzenii;0.5;18.69800419;42.99
Kahuzi;KBPL16;4251;Polyscias;Fulva;0.237;7.797259391;9.87
Kahuzi;KBPL16;4252;Trichilia;Volkensii;0.6441;8.72648086;11.46
Kahuzi;KBPL16;4253;Neoboutonia;Macrocalyx;0.33;7.990678445;10.19
Kahuzi;KBPL16;4254;Polyscias;Fulva;0.237;10.68130106;15.29
Kahuzi;KBPL16;4255;Dombeya;Goetzenii;0.5;8.1807767;10.51
Kahuzi;KBPL16;4256;Myrianthus;Holstii;0.469;14.13983694;24.2
Kahuzi;KBPL16;4257;Myrianthus;Holstii;0.469;13.60835238;22.61
Kahuzi;KBPL16;4258;Millettia;Dura;0.6967;21.26101042;60.51
Kahuzi;KBPL16;4259;Polyscias;Fulva;0.237;8.1807767;10.51
Kahuzi;KBPL16;4260;Chassalia;Subochreata;0.4421;7.600420189;9.55
Kahuzi;KBPL16;4261;Albizia;Adianthifolia;0.5075;7.600420189;9.55
Kahuzi;KBPL16;4262;Dombeya;Goetzenii;0.5;18.86988752;43.95
Kahuzi;KBPL16;4263;Millettia;Dura;0.6967;21.07063748;58.92
Kahuzi;KBPL16;4264;Dombeya;Goetzenii;0.5;14.93104157;26.75
Kahuzi;KBPL16;4265;Dombeya;Goetzenii;0.5;16.78674846;33.76
Kahuzi;KBPL16;4266;Dombeya;Goetzenii;0.5;12.8070342;20.38
Kahuzi;KBPL16;4267;Dombeya;Goetzenii;0.5;12.1911102;18.79
Kahuzi;KBPL16;4268;Dombeya;Goetzenii;0.5;9.751709238;13.38
Kahuzi;KBPL16;4269;Myrianthus;Holstii;0.469;7.600420189;9.55
Kahuzi;KBPL16;4270;Neoboutonia;Macrocalyx;0.33;9.079246074;12.1
Kahuzi;KBPL16;4271;Alangium;Chinense;0.4017;15.21115309;27.71
Kahuzi;KBPL16;4272;Dombeya;Goetzenii;0.5;18.9820488;44.59
Kahuzi;KBPL16;4273;Dombeya;Goetzenii;0.5;12.8070342;20.38
Kahuzi;KBPL16;4274;Myrianthus;Holstii;0.469;11.53344077;17.2
Kahuzi;KBPL16;4275;Solanum;Angustispinosum;0.4119;7.600420189;9.55
Kahuzi;KBPL16;4276;Neoboutonia;Macrocalyx;0.33;9.251383499;12.42
Kahuzi;KBPL16;4277;Neoboutonia;Macrocalyx;0.33;9.751709238;13.38
Kahuzi;KBPL16;4278;Neoboutonia;Macrocalyx;0.33;13.60835238;22.61
Kahuzi;KBPL16;4279;Millettia;Dura;0.6967;19.90713961;50.32
Kahuzi;KBPL16;4280;Trichilia;Volkensii;0.6441;12.92632621;20.7
Kahuzi;KBPL16;4281;Neoboutonia;Macrocalyx;0.33;9.420792079;12.74
Kahuzi;KBPL16;4282;Macaranga;Neomildbraedia;0.3818;13.9329693;23.57
Kahuzi;KBPL16;4283;Ficalhoa;Laurifolia;0.57;7.600420189;9.55
Kahuzi;KBPL16;4284;Alangium;Chinense;0.4017;12.3182823;19.11
Kahuzi;KBPL16;4285;Polyscias;Fulva;0.237;18.22098867;40.45
Kahuzi;KBPL16;4286;Dombeya;Goetzenii;0.5;17.96757156;39.17
Kahuzi;KBPL16;4287;Neoboutonia;Macrocalyx;0.33;12.0622495;18.47
Kahuzi;KBPL16;4288;Neoboutonia;Macrocalyx;0.33;15.02543583;27.07
Kahuzi;KBPL16;4289;Macaranga;Neomildbraedia;0.3818;10.37901012;14.65
Kahuzi;KBPL16;4290;Neoboutonia;Macrocalyx;0.33;11.53344077;17.2
Kahuzi;KBPL16;4291;Albizia;Adianthifolia;0.5075;10.2244757;14.33
Kahuzi;KBPL16;4292;Albizia;Adianthifolia;0.5075;8.72648086;11.46
